timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 13:02:22.748431,26,"stress_label",5,0.5,0.5,0.75,0.552325581395349,128,0.03125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:02:28.391014,27,"stress_label",5,0.5,0.5,0.5,0.575581395348837,256,0.03125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:02:34.028268,28,"stress_label",5,0.75,0.666666666666667,0.75,0.558139534883721,8,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:02:39.674244,29,"stress_label",5,0.5,0.5,0.25,0.569767441860465,32,0.015625,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:02:45.254859,30,"stress_label",5,0.75,0.8,1,0.540697674418605,32,0.0078125,5,"top5","hr_med_precond;hr_sd_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:02:50.791326,31,"stress_label",5,0,0,0,0.587209302325581,32,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:02:56.302306,32,"stress_label",5,0.5,0.5,0.5,0.546511627906977,16,0.015625,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:03:01.813883,33,"stress_label",5,0.75,0.8,0.5,0.552325581395349,2,0.015625,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:03:07.466159,34,"stress_label",5,0.5,0.5,0.75,0.546511627906977,64,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:03:13.262554,35,"stress_label",5,0.5,0.5,0.5,0.552325581395349,64,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:03:19.065615,36,"stress_label",5,0.5,0.5,0.75,0.563953488372093,16,0.03,5,"top5","hr_med_precond;hr_sd_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:03:24.796934,37,"stress_label",5,0.25,0.4,0,0.563953488372093,64,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:03:30.471734,38,"stress_label",5,0.5,0.5,0.5,0.523255813953488,2,0.1,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:03:36.178946,39,"stress_label",5,0.25,0,0.5,0.558139534883721,16,0.015625,5,"top5","hr_med_precond;hr_sd_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:03:41.940453,40,"stress_label",5,0.5,0.5,0.5,0.523255813953488,64,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2025-12-19 13:03:47.638312,41,"stress_label",5,0.5,0.5,0.5,0.540697674418605,4,0.0078125,5,"top5","hr_med_precond;hr_sd_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:03:53.191676,42,"stress_label",5,0.25,0.4,0,0.575581395348837,256,0.0078125,5,"top5","hr_med_precond;hr_sd_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:03:58.820162,43,"stress_label",5,0.75,0.8,0.5,0.558139534883721,32,0.1,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:04:04.431835,44,"stress_label",5,0.5,0.5,0.5,0.540697674418605,2,0.1,5,"top5","hr_med_precond;hr_sd_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:04:09.975512,45,"stress_label",5,0.25,0,0.25,0.546511627906977,4,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond"
2025-12-19 13:04:15.511926,47,"stress_label",5,0.5,0.5,0.5,0.534883720930233,8,0.03125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 13:04:21.232344,48,"stress_label",5,1,1,1,0.534883720930233,128,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
