timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 15:25:37.842244,1,"stress_label",3,256,0.0625,0.558139534883721,0.523255813953488,0.592248062015504,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.455249,1,"stress_label",3,2,0.125,0.581395348837209,0.482558139534884,0.616279069767442,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.472572,1,"stress_label",3,4,0.125,0.546511627906977,0.540697674418605,0.595348837209302,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.487045,1,"stress_label",3,8,0.125,0.563953488372093,0.5,0.606201550387597,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.549359,1,"stress_label",3,16,0.125,0.546511627906977,0.511627906976744,0.587596899224806,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.572485,1,"stress_label",3,32,0.125,0.540697674418605,0.523255813953488,0.575968992248062,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.640086,1,"stress_label",3,64,0.125,0.546511627906977,0.587209302325581,0.568217054263566,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.812421,1,"stress_label",3,128,0.125,0.517441860465116,0.511627906976744,0.541085271317829,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.05858,1,"stress_label",3,256,0.125,0.552325581395349,0.505813953488372,0.568217054263566,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.537806,1,"stress_label",3,2,0.03,0.581395348837209,0.552325581395349,0.602325581395349,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:37.664724,1,"stress_label",3,4,0.03,0.587209302325581,0.563953488372093,0.609302325581395,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.604362,1,"stress_label",3,8,0.03,0.581395348837209,0.540697674418605,0.616279069767442,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.651967,1,"stress_label",3,16,0.03,0.581395348837209,0.552325581395349,0.609302325581395,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.694579,1,"stress_label",3,32,0.03,0.546511627906977,0.511627906976744,0.581395348837209,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.687532,1,"stress_label",3,64,0.03,0.552325581395349,0.505813953488372,0.590697674418605,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.796108,1,"stress_label",3,128,0.03,0.552325581395349,0.494186046511628,0.6,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.893662,1,"stress_label",3,256,0.03,0.552325581395349,0.505813953488372,0.606976744186047,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.671742,1,"stress_label",3,2,0.06,0.598837209302326,0.5,0.623255813953488,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.73028,1,"stress_label",3,4,0.06,0.587209302325581,0.546511627906977,0.616279069767442,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.83481,1,"stress_label",3,8,0.06,0.563953488372093,0.517441860465116,0.593023255813954,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.800995,1,"stress_label",3,16,0.06,0.552325581395349,0.488372093023256,0.597674418604651,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:38.884965,1,"stress_label",3,32,0.06,0.563953488372093,0.465116279069767,0.611627906976744,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.035731,1,"stress_label",3,64,0.06,0.552325581395349,0.47093023255814,0.6,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.10883,1,"stress_label",3,128,0.06,0.534883720930233,0.465116279069767,0.589922480620155,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.426496,1,"stress_label",3,256,0.06,0.546511627906977,0.5,0.57906976744186,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.529968,1,"stress_label",3,2,0.1,0.587209302325581,0.511627906976744,0.616279069767442,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.602842,1,"stress_label",3,4,0.1,0.540697674418605,0.5,0.583720930232558,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.603021,1,"stress_label",3,8,0.1,0.558139534883721,0.523255813953488,0.603875968992248,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.607444,1,"stress_label",3,16,0.1,0.569767441860465,0.511627906976744,0.616279069767442,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
