timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 15:32:09.423669,31,"workload_label",3,1,1,1,0.622093023255814,4,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:14.86578,32,"workload_label",3,0.25,0.4,0,0.627906976744186,64,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:20.308897,33,"workload_label",3,0.5,0.5,0.5,0.645348837209302,2,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eda_sd_precond"
2025-12-19 15:32:25.587807,34,"workload_label",3,0.25,0,0,0.674418604651163,8,0.125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:30.859817,35,"workload_label",3,0.5,0.5,0.25,0.651162790697674,8,0.125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:36.24015,36,"workload_label",3,1,1,1,0.627906976744186,16,0.1,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:41.533316,37,"workload_label",3,0.5,0.5,0.75,0.63953488372093,4,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:46.868712,38,"workload_label",3,0.75,0.8,1,0.627906976744186,32,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:52.130682,39,"workload_label",3,0.5,NA,0.75,0.63953488372093,256,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:32:57.513959,40,"workload_label",3,0.75,0.8,0.75,0.63953488372093,128,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:33:02.873373,41,"workload_label",3,1,1,1,0.633720930232558,16,0.06,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:33:08.201269,42,"workload_label",3,0,0,0,0.656976744186046,32,0.03,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:33:13.600834,43,"workload_label",3,0.75,0.8,0.5,0.616279069767442,64,0.03125,3,"top3","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond"
2025-12-19 15:33:18.929765,44,"workload_label",3,0.75,0.8,1,0.627906976744186,8,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:33:24.337883,45,"workload_label",3,0.5,0.5,0.5,0.645348837209302,32,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:33:29.682075,47,"workload_label",3,0.5,0.5,0.5,0.651162790697674,4,0.03125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:33:35.05298,48,"workload_label",3,0.5,0.666666666666667,0.5,0.645348837209302,8,0.06,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
