timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 16:50:28.488171,1,"stress_label",5,2,0.0078125,0.558139534883721,0.558139534883721,0.531782945736434,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.510621,1,"stress_label",5,4,0.0078125,0.546511627906977,0.593023255813954,0.541860465116279,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.499538,1,"stress_label",5,8,0.0078125,0.546511627906977,0.558139534883721,0.551937984496124,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.491779,1,"stress_label",5,16,0.0078125,0.540697674418605,0.558139534883721,0.547286821705426,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.489215,1,"stress_label",5,32,0.0078125,0.552325581395349,0.517441860465116,0.555813953488372,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.524475,1,"stress_label",5,64,0.0078125,0.523255813953488,0.505813953488372,0.516279069767442,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.560977,1,"stress_label",5,128,0.0078125,0.488372093023256,0.465116279069767,0.458914728682171,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.568046,1,"stress_label",5,256,0.0078125,0.465116279069767,0.476744186046512,0.402325581395349,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.516527,1,"stress_label",5,2,0.015625,0.540697674418605,0.546511627906977,0.537984496124031,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.511474,1,"stress_label",5,4,0.015625,0.546511627906977,0.569767441860465,0.551937984496124,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.4934,1,"stress_label",5,8,0.015625,0.540697674418605,0.529069767441861,0.547286821705426,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.498829,1,"stress_label",5,16,0.015625,0.529069767441861,0.447674418604651,0.523255813953488,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.513764,1,"stress_label",5,32,0.015625,0.5,0.482558139534884,0.478294573643411,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:28.524393,1,"stress_label",5,64,0.015625,0.47093023255814,0.482558139534884,0.410077519379845,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.654888,1,"stress_label",5,128,0.015625,0.494186046511628,0.5,0.443410852713178,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.788388,1,"stress_label",5,256,0.015625,0.5,0.523255813953488,0.431782945736434,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.578267,1,"stress_label",5,2,0.03125,0.552325581395349,0.546511627906977,0.554263565891473,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.579124,1,"stress_label",5,4,0.03125,0.534883720930233,0.540697674418605,0.527906976744186,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.605137,1,"stress_label",5,8,0.03125,0.505813953488372,0.540697674418605,0.497674418604651,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.595189,1,"stress_label",5,16,0.03125,0.482558139534884,0.476744186046512,0.429457364341085,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.645246,1,"stress_label",5,32,0.03125,0.517441860465116,0.5,0.475193798449612,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.674429,1,"stress_label",5,64,0.03125,0.540697674418605,0.569767441860465,0.477519379844961,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.762007,1,"stress_label",5,128,0.03125,0.593023255813954,0.622093023255814,0.555813953488372,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.969832,1,"stress_label",5,256,0.03125,0.622093023255814,0.633720930232558,0.568217054263566,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.597087,1,"stress_label",5,2,0.0625,0.529069767441861,0.505813953488372,0.52015503875969,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.584541,1,"stress_label",5,4,0.0625,0.529069767441861,0.523255813953488,0.506201550387597,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.652874,1,"stress_label",5,8,0.0625,0.563953488372093,0.563953488372093,0.528682170542636,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:29.668176,1,"stress_label",5,16,0.0625,0.593023255813954,0.546511627906977,0.545736434108527,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.760636,1,"stress_label",5,32,0.0625,0.627906976744186,0.645348837209302,0.583720930232558,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.852534,1,"stress_label",5,64,0.0625,0.63953488372093,0.604651162790698,0.590697674418605,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.021209,1,"stress_label",5,128,0.0625,0.616279069767442,0.569767441860465,0.571317829457364,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.398574,1,"stress_label",5,256,0.0625,0.563953488372093,0.517441860465116,NA,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.704104,1,"stress_label",5,2,0.125,0.61046511627907,0.581395348837209,0.588372093023256,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.744568,1,"stress_label",5,4,0.125,0.633720930232558,0.616279069767442,NA,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.830379,1,"stress_label",5,8,0.125,0.674418604651163,0.656976744186046,NA,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.869711,1,"stress_label",5,16,0.125,0.63953488372093,0.616279069767442,NA,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.897709,1,"stress_label",5,32,0.125,0.616279069767442,0.569767441860465,NA,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.090158,1,"stress_label",5,64,0.125,0.587209302325581,0.598837209302326,0.571317829457364,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.435963,1,"stress_label",5,128,0.125,0.598837209302326,0.61046511627907,NA,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.90047,1,"stress_label",5,256,0.125,0.61046511627907,0.662790697674419,0.582945736434109,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:30.905223,1,"stress_label",5,2,0.03,0.552325581395349,0.575581395348837,0.554263565891473,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.084564,1,"stress_label",5,4,0.03,0.534883720930233,0.534883720930233,0.527906976744186,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.809582,1,"stress_label",5,8,0.03,0.511627906976744,0.47093023255814,0.504651162790698,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.87606,1,"stress_label",5,16,0.03,0.482558139534884,0.494186046511628,0.429457364341085,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:31.894765,1,"stress_label",5,32,0.03,0.511627906976744,0.5,0.463565891472868,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:32.03861,1,"stress_label",5,64,0.03,0.529069767441861,0.523255813953488,0.477519379844961,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:32.107464,1,"stress_label",5,128,0.03,0.575581395348837,0.563953488372093,0.535658914728682,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:32.349161,1,"stress_label",5,256,0.03,0.616279069767442,0.63953488372093,0.563565891472868,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 16:50:32.000501,1,"stress_label",5,2,0.06,0.529069767441861,0.534883720930233,0.52015503875969,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
