timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 16:41:47.700352,16,"workload_label",10,0.25,0.4,0.25,0.552325581395349,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;eeg_fm_specent_precond"
2025-12-19 16:41:54.405603,17,"workload_label",10,0.25,0,0.5,0.593023255813954,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_f_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:42:00.96218,18,"workload_label",10,0.25,0.4,0,0.581395348837209,4,0.015625,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;eeg_fr_specent_precond"
2025-12-19 16:42:07.588718,19,"workload_label",10,0.5,0.5,0.75,0.558139534883721,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_fr_specent_precond"
2025-12-19 16:42:14.16878,20,"workload_label",10,1,1,1,0.546511627906977,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_f_hbeta_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond"
2025-12-19 16:42:20.633589,21,"workload_label",10,0.5,0.5,0.25,0.558139534883721,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_faa_precond"
2025-12-19 16:42:27.326991,22,"workload_label",10,0.75,0.8,0.75,0.563953488372093,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond"
2025-12-19 16:42:34.094657,23,"workload_label",10,0.5,0.5,0.5,0.569767441860465,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_faa_precond;eeg_fr_specent_precond;eeg_tright_alpha_power_precond"
2025-12-19 16:42:40.746385,24,"workload_label",10,1,1,1,0.552325581395349,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_fl_theta_power_precond"
2025-12-19 16:42:47.489001,25,"workload_label",10,0,0,0,0.598837209302326,2,0.0625,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_fr_hbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:42:54.054139,26,"workload_label",10,0.25,0.4,0.5,0.540697674418605,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_fr_specent_precond;eeg_tleft_lalpha_power_precond"
