timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 15:15:51.340202,1,"stress_label",3,0.75,0.666666666666667,1,0.575581395348837,2,0.03125,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:15:57.521514,3,"stress_label",3,0.5,0.5,0.75,0.540697674418605,2,0.015625,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:16:03.438196,4,"stress_label",3,0.5,0.5,0.5,0.552325581395349,4,0.0078125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:16:08.880218,5,"stress_label",3,0.5,0.5,0.75,0.552325581395349,2,0.03,3,"top3","hr_med_precond;hr_sd_precond;eda_med_precond"
2025-12-19 15:16:14.349301,6,"stress_label",3,0.25,0.4,0,0.569767441860465,2,0.0078125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:16:19.946691,7,"stress_label",3,1,1,1,0.558139534883721,2,0.0078125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:16:25.635048,9,"stress_label",3,0.25,0.4,0,0.558139534883721,128,0.125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:16:31.410384,10,"stress_label",3,0.5,0.5,0.5,0.552325581395349,128,0.125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:16:37.009535,11,"stress_label",3,0.75,0.8,0.75,0.563953488372093,2,0.1,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:16:42.543564,12,"stress_label",3,0.75,0.8,1,0.534883720930233,2,0.0078125,3,"top3","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond"
2025-12-19 15:16:48.076469,13,"stress_label",3,0.5,0.5,0.25,0.563953488372093,2,0.0078125,3,"top3","hr_med_precond;hr_sd_precond;eda_med_precond"
2025-12-19 15:16:53.662444,15,"stress_label",3,0,0,0,0.581395348837209,2,0.0078125,3,"top3","hr_sd_precond;eda_med_precond;hr_med_precond"
2025-12-19 15:16:59.222617,16,"stress_label",3,0.5,0.5,0.5,0.563953488372093,2,0.015625,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:17:04.800347,17,"stress_label",3,0.25,0,0.5,0.575581395348837,2,0.0078125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:17:10.395925,18,"stress_label",3,0.5,0.5,0.75,0.569767441860465,4,0.0078125,3,"top3","hr_sd_precond;eda_med_precond;hr_med_precond"
2025-12-19 15:17:15.956197,19,"stress_label",3,0.25,0.4,0.25,0.569767441860465,2,0.0078125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:17:21.482212,20,"stress_label",3,0.25,0,0.25,0.558139534883721,4,0.0078125,3,"top3","hr_med_precond;eda_med_precond;hr_sd_precond"
2025-12-19 15:17:27.097311,21,"stress_label",3,0.5,0.5,0.5,0.563953488372093,2,0.03,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:17:32.697251,22,"stress_label",3,0.25,0.4,0,0.587209302325581,4,0.06,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:17:38.282105,23,"stress_label",3,0.5,0.5,0.5,0.581395348837209,4,0.0078125,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
