 minimum eigenvalues =   2.143042142723299E-006  3.276174770635367E-006
  3.351296480813748E-006
 maximum eigenvalues =   0.402897817089748       4.095322725567386E-002
  3.295251683176237E-002
 num eigs kept =           86
 minimum eigenvalues =   2.143042142723299E-006  3.276174770635367E-006
  3.351296480813748E-006
 maximum eigenvalues =   0.402897817089748       4.095322725567386E-002
  3.295251683176237E-002
 num eigs kept =           86
 iter     1 lrate =  0.0500000000 LL =   3.2197800579 nd =  0.0615353216, D =   0.30457E-01  0.30457E-01  (  8.19 s,   0.5 h)
 iter    15 lrate =  0.0250000000 LL =   4.2242207883 nd =  0.2675992338, D =   0.47723E+01  0.47723E+01  (  8.00 s,   0.4 h)
 iter    16 lrate =  0.0250000000 LL =   4.2148361859 nd =  0.3604048093, D =   0.49432E+01  0.49432E+01  (  6.37 s,   0.3 h)
 iter    17 lrate =  0.0250000000 LL =   4.1964756215 nd =  0.3870790844, D =   0.52014E+01  0.52014E+01  (  7.44 s,   0.4 h)
 iter    18 lrate =  0.0125000000 LL =   4.2584482582 nd =  0.1154082379, D =   0.52305E+01  0.52305E+01  (  8.51 s,   0.4 h)
 iter    19 lrate =  0.0125000000 LL =   4.2811948396 nd =  0.1922052763, D =   0.52653E+01  0.52653E+01  ( 10.51 s,   0.5 h)
 iter    20 lrate =  0.0125000000 LL =   4.2583308637 nd =  0.3886352600, D =   0.53307E+01  0.53307E+01  (  9.39 s,   0.5 h)
 iter    21 lrate =  0.0125000000 LL =   4.2148630147 nd =  0.3766955997, D =   0.53727E+01  0.53727E+01  ( 16.48 s,   0.8 h)
 iter    22 lrate =  0.0125000000 LL =   4.2622973996 nd =  0.2713905493, D =   0.54215E+01  0.54215E+01  (  8.03 s,   0.4 h)
 iter    23 lrate =  0.0125000000 LL =   4.2638572521 nd =  0.3812180715, D =   0.54578E+01  0.54578E+01  (  7.78 s,   0.4 h)
 iter    24 lrate =  0.0125000000 LL =   4.2360792921 nd =  0.4261817938, D =   0.55530E+01  0.55530E+01  (  7.77 s,   0.4 h)
 iter    25 lrate =  0.0062500000 LL =   4.2888880542 nd =  0.1421334286, D =   0.55475E+01  0.55475E+01  (  7.05 s,   0.3 h)
 iter    26 lrate =  0.0062500000 LL =   4.3012945552 nd =  0.2186289474, D =   0.55629E+01  0.55629E+01  (  9.84 s,   0.5 h)
 iter    27 lrate =  0.0062500000 LL =   4.2878310525 nd =  0.3934737263, D =   0.55896E+01  0.55896E+01  (  8.68 s,   0.4 h)
 iter    28 lrate =  0.0062500000 LL =   4.2682108443 nd =  0.4284023729, D =   0.56045E+01  0.56045E+01  (  7.72 s,   0.4 h)
 iter    29 lrate =  0.0062500000 LL =   4.2832317921 nd =  0.3654123733, D =   0.56325E+01  0.56325E+01  (  7.23 s,   0.3 h)
 iter    30 lrate =  0.0062500000 LL =   4.2853362954 nd =  0.3917528833, D =   0.56434E+01  0.56434E+01  (  6.35 s,   0.3 h)
 iter    31 lrate =  0.0062500000 LL =   4.2803941737 nd =  0.4126495449, D =   0.56747E+01  0.56747E+01  ( 16.11 s,   0.8 h)
 iter    32 lrate =  0.0031250000 LL =   4.3076629107 nd =  0.1198775919, D =   0.56744E+01  0.56744E+01  (  8.32 s,   0.4 h)
 iter    33 lrate =  0.0031250000 LL =   4.3132479879 nd =  0.1753215618, D =   0.56822E+01  0.56822E+01  (  8.11 s,   0.4 h)
 iter    34 lrate =  0.0031250000 LL =   4.3114626606 nd =  0.2845782761, D =   0.56899E+01  0.56899E+01  (  7.91 s,   0.4 h)
 iter    35 lrate =  0.0031250000 LL =   4.3080770158 nd =  0.3612557912, D =   0.56987E+01  0.56987E+01  (  8.51 s,   0.4 h)
 iter    36 lrate =  0.0031250000 LL =   4.3057057936 nd =  0.4733334678, D =   0.57054E+01  0.57054E+01  (  8.95 s,   0.4 h)
 iter    37 lrate =  0.0015625000 LL =   4.3170993018 nd =  0.1476465266, D =   0.57107E+01  0.57107E+01  (  7.64 s,   0.3 h)
 iter    38 lrate =  0.0015625000 LL =   4.3190167081 nd =  0.1193704627, D =   0.57131E+01  0.57131E+01  (  7.24 s,   0.3 h)
 iter    39 lrate =  0.0015625000 LL =   4.3197055227 nd =  0.1241407811, D =   0.57169E+01  0.57169E+01  (  7.19 s,   0.3 h)
 iter    40 lrate =  0.0015625000 LL =   4.3199915385 nd =  0.1496542582, D =   0.57195E+01  0.57195E+01  (  6.81 s,   0.3 h)
 iter    41 lrate =  0.0015625000 LL =   4.3198577833 nd =  0.2019849402, D =   0.57234E+01  0.57234E+01  ( 14.18 s,   0.6 h)
 iter    42 lrate =  0.0015625000 LL =   4.3189434356 nd =  0.2751510462, D =   0.57262E+01  0.57262E+01  (  7.27 s,   0.3 h)
 iter    43 lrate =  0.0015625000 LL =   4.3178288431 nd =  0.3097664527, D =   0.57306E+01  0.57306E+01  (  9.76 s,   0.4 h)
 iter    44 lrate =  0.0007812500 LL =   4.3212855202 nd =  0.0647666329, D =   0.57320E+01  0.57320E+01  (  9.23 s,   0.4 h)
 iter    45 lrate =  0.0007812500 LL =   4.3216774347 nd =  0.0501263285, D =   0.57336E+01  0.57336E+01  (  6.97 s,   0.3 h)
 iter    46 lrate =  0.0007812500 LL =   4.3218691742 nd =  0.0498435827, D =   0.57351E+01  0.57351E+01  (  6.95 s,   0.3 h)
 iter    47 lrate =  0.0007812500 LL =   4.3220241563 nd =  0.0543004647, D =   0.57366E+01  0.57366E+01  (  7.53 s,   0.3 h)
 iter    48 lrate =  0.0007812500 LL =   4.3221535503 nd =  0.0592552212, D =   0.57382E+01  0.57382E+01  (  7.09 s,   0.3 h)
 iter    49 lrate =  0.0007812500 LL =   4.3222859555 nd =  0.0655623959, D =   0.57398E+01  0.57398E+01  (  7.58 s,   0.3 h)
 iter    50 lrate =  0.0007812500 LL =   4.3223957355 nd =  0.0023644553, D =   0.57413E+01  0.57413E+01  (  7.68 s,   0.3 h)
 iter    51 lrate =  0.0015625000 LL =   4.3224504364 nd =  0.0023655395, D =   0.57416E+01  0.57416E+01  ( 17.98 s,   0.7 h)
 iter    52 lrate =  0.0031250000 LL =   4.3225066373 nd =  0.0023660229, D =   0.57423E+01  0.57423E+01  (  8.23 s,   0.3 h)
 iter    53 lrate =  0.0062500000 LL =   4.3225697333 nd =  0.0023653579, D =   0.57437E+01  0.57437E+01  (  7.65 s,   0.3 h)
 iter    54 lrate =  0.0125000000 LL =   4.3226502570 nd =  0.0023620467, D =   0.57464E+01  0.57464E+01  (  8.56 s,   0.3 h)
 iter    55 lrate =  0.0250000000 LL =   4.3227703351 nd =  0.0023536383, D =   0.57518E+01  0.57518E+01  ( 10.81 s,   0.4 h)
 iter    56 lrate =  0.0500000000 LL =   4.3229691604 nd =  0.0023349411, D =   0.57626E+01  0.57626E+01  (  7.97 s,   0.3 h)
 iter    57 lrate =  0.1000000000 LL =   4.3233258969 nd =  0.0022963255, D =   0.57842E+01  0.57842E+01  (  7.99 s,   0.3 h)
 iter    58 lrate =  0.2000000000 LL =   4.3239886674 nd =  0.0022211194, D =   0.58273E+01  0.58273E+01  (  7.84 s,   0.3 h)
 iter    59 lrate =  0.3000000000 LL =   4.3249246949 nd =  0.0021179126, D =   0.58909E+01  0.58909E+01  (  6.65 s,   0.3 h)
 iter    60 lrate =  0.4000000000 LL =   4.3260891807 nd =  0.0019967306, D =   0.59732E+01  0.59732E+01  (  7.19 s,   0.3 h)
 iter    61 lrate =  0.5000000000 LL =   4.3274316099 nd =  0.0018665634, D =   0.60715E+01  0.60715E+01  ( 15.85 s,   0.6 h)
 iter    62 lrate =  0.6000000000 LL =   4.3289055358 nd =  0.0017378439, D =   0.61822E+01  0.61822E+01  (  7.23 s,   0.3 h)
 iter    63 lrate =  0.7000000000 LL =   4.3304693943 nd =  0.0016144949, D =   0.63019E+01  0.63019E+01  (  7.50 s,   0.3 h)
 iter    64 lrate =  0.8000000000 LL =   4.3320867489 nd =  0.0014973539, D =   0.64268E+01  0.64268E+01  (  7.51 s,   0.3 h)
 iter    65 lrate =  0.9000000000 LL =   4.3337264420 nd =  0.0013879710, D =   0.65533E+01  0.65533E+01  (  6.97 s,   0.3 h)
 iter    66 lrate =  1.0000000000 LL =   4.3353629268 nd =  0.0012888816, D =   0.66783E+01  0.66783E+01  (  6.88 s,   0.3 h)
 iter    67 lrate =  1.0000000000 LL =   4.3368337230 nd =  0.0012047323, D =   0.67874E+01  0.67874E+01  (  8.40 s,   0.3 h)
 iter    68 lrate =  1.0000000000 LL =   4.3381679192 nd =  0.0011356133, D =   0.68829E+01  0.68829E+01  (  8.12 s,   0.3 h)
 iter    69 lrate =  1.0000000000 LL =   4.3393891070 nd =  0.0010741524, D =   0.69668E+01  0.69668E+01  (  7.87 s,   0.3 h)
 iter    70 lrate =  1.0000000000 LL =   4.3405123452 nd =  0.0010206939, D =   0.70403E+01  0.70403E+01  (  8.34 s,   0.3 h)
 iter    71 lrate =  1.0000000000 LL =   4.3415504453 nd =  0.0009772281, D =   0.71048E+01  0.71048E+01  ( 19.39 s,   0.7 h)
 iter    72 lrate =  1.0000000000 LL =   4.3425156180 nd =  0.0009391405, D =   0.71611E+01  0.71611E+01  (  7.71 s,   0.3 h)
 iter    73 lrate =  1.0000000000 LL =   4.3434168627 nd =  0.0009070462, D =   0.72103E+01  0.72103E+01  (  8.42 s,   0.3 h)
 iter    74 lrate =  1.0000000000 LL =   4.3442630641 nd =  0.0008789926, D =   0.72529E+01  0.72529E+01  (  7.75 s,   0.3 h)
 iter    75 lrate =  1.0000000000 LL =   4.3450599038 nd =  0.0008572022, D =   0.72896E+01  0.72896E+01  (  7.03 s,   0.2 h)
 iter    76 lrate =  1.0000000000 LL =   4.3458157690 nd =  0.0008374256, D =   0.73211E+01  0.73211E+01  (  7.19 s,   0.2 h)
 iter    77 lrate =  1.0000000000 LL =   4.3465317968 nd =  0.0008151907, D =   0.73479E+01  0.73479E+01  (  7.96 s,   0.3 h)
 iter    78 lrate =  1.0000000000 LL =   4.3472100710 nd =  0.0007972390, D =   0.73704E+01  0.73704E+01  (  6.12 s,   0.2 h)
 iter    79 lrate =  1.0000000000 LL =   4.3478550667 nd =  0.0007796899, D =   0.73890E+01  0.73890E+01  (  6.66 s,   0.2 h)
 iter    80 lrate =  1.0000000000 LL =   4.3484689839 nd =  0.0007659080, D =   0.74041E+01  0.74041E+01  (  7.20 s,   0.2 h)
 iter    81 lrate =  1.0000000000 LL =   4.3490560811 nd =  0.0007538510, D =   0.74163E+01  0.74163E+01  ( 15.88 s,   0.5 h)
 iter    82 lrate =  1.0000000000 LL =   4.3496194109 nd =  0.0007442389, D =   0.74256E+01  0.74256E+01  (  6.80 s,   0.2 h)
 iter    83 lrate =  1.0000000000 LL =   4.3501592177 nd =  0.0007302719, D =   0.74327E+01  0.74327E+01  (  7.39 s,   0.2 h)
 iter    84 lrate =  1.0000000000 LL =   4.3506764430 nd =  0.0007197759, D =   0.74376E+01  0.74376E+01  (  7.34 s,   0.2 h)
 iter    85 lrate =  1.0000000000 LL =   4.3511742200 nd =  0.0007079843, D =   0.74408E+01  0.74408E+01  (  6.94 s,   0.2 h)
 iter    86 lrate =  1.0000000000 LL =   4.3516519512 nd =  0.0006976844, D =   0.74425E+01  0.74425E+01  (  7.87 s,   0.2 h)
 iter    87 lrate =  1.0000000000 LL =   4.3521119933 nd =  0.0006893770, D =   0.74429E+01  0.74429E+01  (  8.01 s,   0.3 h)
 iter    88 lrate =  1.0000000000 LL =   4.3525555820 nd =  0.0006804509, D =   0.74422E+01  0.74422E+01  (  8.84 s,   0.3 h)
 iter    89 lrate =  1.0000000000 LL =   4.3529831066 nd =  0.0006716386, D =   0.74403E+01  0.74403E+01  ( 11.07 s,   0.3 h)
 iter    90 lrate =  1.0000000000 LL =   4.3533962485 nd =  0.0006637147, D =   0.74375E+01  0.74375E+01  ( 10.54 s,   0.3 h)
 iter    91 lrate =  1.0000000000 LL =   4.3537961684 nd =  0.0006544908, D =   0.74341E+01  0.74341E+01  ( 16.00 s,   0.5 h)
 iter    92 lrate =  1.0000000000 LL =   4.3541818584 nd =  0.0006446524, D =   0.74299E+01  0.74299E+01  (  7.38 s,   0.2 h)
 iter    93 lrate =  1.0000000000 LL =   4.3545534833 nd =  0.0006350852, D =   0.74253E+01  0.74253E+01  (  8.00 s,   0.2 h)
 iter    94 lrate =  1.0000000000 LL =   4.3549125407 nd =  0.0006262492, D =   0.74200E+01  0.74200E+01  (  8.07 s,   0.2 h)
 iter    95 lrate =  1.0000000000 LL =   4.3552597354 nd =  0.0006181124, D =   0.74143E+01  0.74143E+01  (  7.95 s,   0.2 h)
 iter    96 lrate =  1.0000000000 LL =   4.3555957440 nd =  0.0006104235, D =   0.74083E+01  0.74083E+01  (  8.37 s,   0.2 h)
 iter    97 lrate =  1.0000000000 LL =   4.3559205260 nd =  0.0006051430, D =   0.74020E+01  0.74020E+01  (  7.76 s,   0.2 h)
 iter    98 lrate =  1.0000000000 LL =   4.3562365316 nd =  0.0005953644, D =   0.73957E+01  0.73957E+01  (  7.16 s,   0.2 h)
 iter    99 lrate =  1.0000000000 LL =   4.3565425185 nd =  0.0005903480, D =   0.73889E+01  0.73889E+01  (  7.96 s,   0.2 h)
 iter   100 lrate =  1.0000000000 LL =   4.3568390922 nd =  0.0005766729, D =   0.73822E+01  0.73822E+01  (  7.53 s,   0.2 h)
 iter   101 lrate =  1.0000000000 LL =   4.3568512597 nd =  0.0005773113, D =   0.73822E+01  0.73822E+01  ( 16.42 s,   0.5 h)
 iter   102 lrate =  1.0000000000 LL =   4.3568624130 nd =  0.0005781048, D =   0.73822E+01  0.73822E+01  (  7.64 s,   0.2 h)
 iter   103 lrate =  1.0000000000 LL =   4.3568729922 nd =  0.0005787118, D =   0.73822E+01  0.73822E+01  (  7.48 s,   0.2 h)
 iter   104 lrate =  1.0000000000 LL =   4.3568829433 nd =  0.0005791217, D =   0.73822E+01  0.73822E+01  (  7.53 s,   0.2 h)
 iter   105 lrate =  1.0000000000 LL =   4.3568925281 nd =  0.0005794362, D =   0.73822E+01  0.73822E+01  (  7.37 s,   0.2 h)
 iter   106 lrate =  1.0000000000 LL =   4.3569017599 nd =  0.0005797492, D =   0.73822E+01  0.73822E+01  (  6.86 s,   0.2 h)
 iter   107 lrate =  1.0000000000 LL =   4.3571868291 nd =  0.0005673577, D =   0.73751E+01  0.73751E+01  (  7.19 s,   0.2 h)
 iter   108 lrate =  1.0000000000 LL =   4.3574622817 nd =  0.0005562162, D =   0.73681E+01  0.73681E+01  (  7.47 s,   0.2 h)
 iter   109 lrate =  1.0000000000 LL =   4.3577297597 nd =  0.0005444070, D =   0.73610E+01  0.73610E+01  (  7.09 s,   0.2 h)
 iter   110 lrate =  1.0000000000 LL =   4.3579889083 nd =  0.0005342087, D =   0.73538E+01  0.73538E+01  (  8.02 s,   0.2 h)
 iter   111 lrate =  1.0000000000 LL =   4.3582405114 nd =  0.0005256565, D =   0.73464E+01  0.73464E+01  ( 15.88 s,   0.4 h)
 iter   112 lrate =  1.0000000000 LL =   4.3584854119 nd =  0.0005207327, D =   0.73390E+01  0.73390E+01  (  8.05 s,   0.2 h)
 iter   113 lrate =  1.0000000000 LL =   4.3587251044 nd =  0.0005130540, D =   0.73314E+01  0.73314E+01  (  8.02 s,   0.2 h)
 iter   114 lrate =  1.0000000000 LL =   4.3589594631 nd =  0.0005093994, D =   0.73239E+01  0.73239E+01  (  7.92 s,   0.2 h)
 iter   115 lrate =  1.0000000000 LL =   4.3591891237 nd =  0.0005025696, D =   0.73162E+01  0.73162E+01  (  7.32 s,   0.2 h)
 iter   116 lrate =  1.0000000000 LL =   4.3594138898 nd =  0.0004977330, D =   0.73085E+01  0.73085E+01  (  7.47 s,   0.2 h)
 iter   117 lrate =  1.0000000000 LL =   4.3596343034 nd =  0.0004948033, D =   0.73005E+01  0.73005E+01  (  6.84 s,   0.2 h)
 iter   118 lrate =  1.0000000000 LL =   4.3598511250 nd =  0.0004935790, D =   0.72926E+01  0.72926E+01  (  7.74 s,   0.2 h)
 iter   119 lrate =  1.0000000000 LL =   4.3600652347 nd =  0.0004900637, D =   0.72846E+01  0.72846E+01  (  7.88 s,   0.2 h)
 iter   120 lrate =  1.0000000000 LL =   4.3602767976 nd =  0.0004904770, D =   0.72766E+01  0.72766E+01  (  8.77 s,   0.2 h)
 iter   121 lrate =  1.0000000000 LL =   4.3604862435 nd =  0.0004910853, D =   0.72685E+01  0.72685E+01  ( 16.33 s,   0.4 h)
 iter   122 lrate =  1.0000000000 LL =   4.3606947172 nd =  0.0004922423, D =   0.72603E+01  0.72603E+01  (  7.27 s,   0.2 h)
 iter   123 lrate =  1.0000000000 LL =   4.3609023287 nd =  0.0004911953, D =   0.72519E+01  0.72519E+01  (  7.67 s,   0.2 h)
 iter   124 lrate =  1.0000000000 LL =   4.3611082227 nd =  0.0004928075, D =   0.72435E+01  0.72435E+01  ( 10.04 s,   0.2 h)
 iter   125 lrate =  1.0000000000 LL =   4.3613123626 nd =  0.0004896520, D =   0.72352E+01  0.72352E+01  (  8.57 s,   0.2 h)
 iter   126 lrate =  1.0000000000 LL =   4.3615158885 nd =  0.0004927784, D =   0.72269E+01  0.72269E+01  (  7.00 s,   0.1 h)
 iter   127 lrate =  1.0000000000 LL =   4.3617186048 nd =  0.0004919956, D =   0.72187E+01  0.72187E+01  (  8.18 s,   0.2 h)
 iter   128 lrate =  1.0000000000 LL =   4.3619208480 nd =  0.0004938897, D =   0.72106E+01  0.72106E+01  (  8.39 s,   0.2 h)
 iter   129 lrate =  1.0000000000 LL =   4.3621226189 nd =  0.0004938801, D =   0.72025E+01  0.72025E+01  (  8.02 s,   0.2 h)
 iter   130 lrate =  1.0000000000 LL =   4.3623234648 nd =  0.0004945808, D =   0.71948E+01  0.71948E+01  (  8.52 s,   0.2 h)
 iter   131 lrate =  1.0000000000 LL =   4.3625234188 nd =  0.0004927273, D =   0.71870E+01  0.71870E+01  ( 15.56 s,   0.3 h)
 iter   132 lrate =  1.0000000000 LL =   4.3627222030 nd =  0.0004923064, D =   0.71794E+01  0.71794E+01  (  9.28 s,   0.2 h)
 iter   133 lrate =  1.0000000000 LL =   4.3629201001 nd =  0.0004896386, D =   0.71720E+01  0.71720E+01  (  9.33 s,   0.2 h)
 iter   134 lrate =  1.0000000000 LL =   4.3631166203 nd =  0.0004882061, D =   0.71647E+01  0.71647E+01  (  9.14 s,   0.2 h)
 iter   135 lrate =  1.0000000000 LL =   4.3633119935 nd =  0.0004844335, D =   0.71577E+01  0.71577E+01  (  9.26 s,   0.2 h)
 iter   136 lrate =  1.0000000000 LL =   4.3635060075 nd =  0.0004824695, D =   0.71507E+01  0.71507E+01  (  9.36 s,   0.2 h)
 iter   137 lrate =  1.0000000000 LL =   4.3636985885 nd =  0.0004786250, D =   0.71442E+01  0.71442E+01  (  7.35 s,   0.1 h)
 iter   138 lrate =  1.0000000000 LL =   4.3638897395 nd =  0.0004748524, D =   0.71377E+01  0.71377E+01  (  8.35 s,   0.1 h)
 iter   139 lrate =  1.0000000000 LL =   4.3640791853 nd =  0.0004699296, D =   0.71317E+01  0.71317E+01  (  7.09 s,   0.1 h)
 iter   140 lrate =  1.0000000000 LL =   4.3642669313 nd =  0.0004651398, D =   0.71259E+01  0.71259E+01  (  7.58 s,   0.1 h)
 iter   141 lrate =  1.0000000000 LL =   4.3644530294 nd =  0.0004601762, D =   0.71206E+01  0.71206E+01  ( 14.79 s,   0.2 h)
 iter   142 lrate =  1.0000000000 LL =   4.3646329735 nd =  0.0004542490, D =   0.71156E+01  0.71156E+01  (  8.84 s,   0.1 h)
 iter   143 lrate =  1.0000000000 LL =   4.3648097085 nd =  0.0004471360, D =   0.71111E+01  0.71111E+01  (  7.79 s,   0.1 h)
 iter   144 lrate =  1.0000000000 LL =   4.3649825626 nd =  0.0004394306, D =   0.71071E+01  0.71071E+01  (  7.96 s,   0.1 h)
 iter   145 lrate =  1.0000000000 LL =   4.3651522417 nd =  0.0004305596, D =   0.71037E+01  0.71037E+01  (  8.47 s,   0.1 h)
 iter   146 lrate =  1.0000000000 LL =   4.3653175155 nd =  0.0004218699, D =   0.71007E+01  0.71007E+01  (  8.21 s,   0.1 h)
 iter   147 lrate =  1.0000000000 LL =   4.3654787672 nd =  0.0004138122, D =   0.70982E+01  0.70982E+01  (  8.17 s,   0.1 h)
 iter   148 lrate =  1.0000000000 LL =   4.3656361990 nd =  0.0004075266, D =   0.70961E+01  0.70961E+01  (  7.56 s,   0.1 h)
 iter   149 lrate =  1.0000000000 LL =   4.3657902116 nd =  0.0003973209, D =   0.70945E+01  0.70945E+01  (  6.69 s,   0.1 h)
 iter   150 lrate =  1.0000000000 LL =   4.3659396144 nd =  0.0003896977, D =   0.70933E+01  0.70933E+01  (  7.65 s,   0.1 h)
 iter   151 lrate =  1.0000000000 LL =   4.3660851553 nd =  0.0003817911, D =   0.70925E+01  0.70925E+01  ( 16.30 s,   0.2 h)
 iter   152 lrate =  1.0000000000 LL =   4.3662268484 nd =  0.0003736309, D =   0.70920E+01  0.70920E+01  (  7.77 s,   0.1 h)
 iter   153 lrate =  1.0000000000 LL =   4.3663649191 nd =  0.0003662686, D =   0.70921E+01  0.70921E+01  (  8.99 s,   0.1 h)
 iter   154 lrate =  1.0000000000 LL =   4.3664990065 nd =  0.0003591163, D =   0.70925E+01  0.70925E+01  (  9.28 s,   0.1 h)
 iter   155 lrate =  1.0000000000 LL =   4.3666297458 nd =  0.0003508892, D =   0.70932E+01  0.70932E+01  (  7.95 s,   0.1 h)
 iter   156 lrate =  1.0000000000 LL =   4.3667566028 nd =  0.0003452470, D =   0.70943E+01  0.70943E+01  (  8.29 s,   0.1 h)
 iter   157 lrate =  1.0000000000 LL =   4.3668806446 nd =  0.0003380890, D =   0.70955E+01  0.70955E+01  (  8.25 s,   0.1 h)
 iter   158 lrate =  1.0000000000 LL =   4.3670016337 nd =  0.0003318095, D =   0.70970E+01  0.70970E+01  (  7.25 s,   0.1 h)
 iter   159 lrate =  1.0000000000 LL =   4.3671202282 nd =  0.0003287248, D =   0.70987E+01  0.70987E+01  (  8.42 s,   0.1 h)
 iter   160 lrate =  1.0000000000 LL =   4.3672361138 nd =  0.0003225160, D =   0.71005E+01  0.71005E+01  (  7.49 s,   0.1 h)
 iter   161 lrate =  1.0000000000 LL =   4.3673500238 nd =  0.0003215145, D =   0.71024E+01  0.71024E+01  ( 15.45 s,   0.2 h)
 iter   162 lrate =  1.0000000000 LL =   4.3674610342 nd =  0.0003137173, D =   0.71045E+01  0.71045E+01  (  7.83 s,   0.1 h)
 iter   163 lrate =  1.0000000000 LL =   4.3675700823 nd =  0.0003089258, D =   0.71067E+01  0.71067E+01  (  7.65 s,   0.1 h)
 iter   164 lrate =  1.0000000000 LL =   4.3676764769 nd =  0.0003032212, D =   0.71092E+01  0.71092E+01  (  8.19 s,   0.1 h)
 iter   165 lrate =  1.0000000000 LL =   4.3677807769 nd =  0.0002993080, D =   0.71117E+01  0.71117E+01  ( 12.85 s,   0.1 h)
 iter   166 lrate =  1.0000000000 LL =   4.3678827672 nd =  0.0002931699, D =   0.71144E+01  0.71144E+01  (  9.07 s,   0.1 h)
 iter   167 lrate =  1.0000000000 LL =   4.3679830179 nd =  0.0002891332, D =   0.71171E+01  0.71171E+01  (  8.25 s,   0.1 h)
 iter   168 lrate =  1.0000000000 LL =   4.3680810212 nd =  0.0002855940, D =   0.71200E+01  0.71200E+01  (  7.72 s,   0.1 h)
 iter   169 lrate =  1.0000000000 LL =   4.3681773831 nd =  0.0002816218, D =   0.71228E+01  0.71228E+01  (  8.53 s,   0.1 h)
 iter   170 lrate =  1.0000000000 LL =   4.3682718842 nd =  0.0002773948, D =   0.71259E+01  0.71259E+01  (  7.13 s,   0.1 h)
 iter   171 lrate =  1.0000000000 LL =   4.3683649349 nd =  0.0002748192, D =   0.71290E+01  0.71290E+01  ( 16.27 s,   0.1 h)
 iter   172 lrate =  1.0000000000 LL =   4.3684563854 nd =  0.0002708378, D =   0.71321E+01  0.71321E+01  (  8.16 s,   0.1 h)
 iter   173 lrate =  1.0000000000 LL =   4.3685464449 nd =  0.0002688754, D =   0.71353E+01  0.71353E+01  (  9.42 s,   0.1 h)
 iter   174 lrate =  1.0000000000 LL =   4.3686347384 nd =  0.0002657068, D =   0.71385E+01  0.71385E+01  (  9.22 s,   0.1 h)
 iter   175 lrate =  1.0000000000 LL =   4.3687222344 nd =  0.0002634140, D =   0.71417E+01  0.71417E+01  (  7.93 s,   0.1 h)
 iter   176 lrate =  1.0000000000 LL =   4.3688083299 nd =  0.0002615063, D =   0.71451E+01  0.71451E+01  (  7.77 s,   0.1 h)
 iter   177 lrate =  1.0000000000 LL =   4.3688933709 nd =  0.0002590302, D =   0.71483E+01  0.71483E+01  ( 10.08 s,   0.1 h)
 iter   178 lrate =  1.0000000000 LL =   4.3689772426 nd =  0.0002573593, D =   0.71517E+01  0.71517E+01  (  8.58 s,   0.1 h)
 iter   179 lrate =  1.0000000000 LL =   4.3690600461 nd =  0.0002550642, D =   0.71549E+01  0.71549E+01  (  8.18 s,   0.0 h)
 iter   180 lrate =  1.0000000000 LL =   4.3691423316 nd =  0.0002532873, D =   0.71583E+01  0.71583E+01  (  7.35 s,   0.0 h)
