timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 15:58:00.192295,22,"workload_label",7,0.5,0.5,0.5,0.622093023255814,2,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond"
2025-12-19 15:58:06.485597,23,"workload_label",7,1,1,1,0.622093023255814,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:58:12.796344,24,"workload_label",7,0.75,0.666666666666667,0.75,0.633720930232558,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:58:19.245658,25,"workload_label",7,0.5,0.5,0.75,0.616279069767442,2,0.0078125,7,"top7","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond"
2025-12-19 15:58:26.000433,26,"workload_label",7,0.25,0.4,0.25,0.627906976744186,256,0.0078125,7,"top7","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond"
2025-12-19 15:58:32.328893,27,"workload_label",7,0.75,0.666666666666667,0.75,0.616279069767442,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:58:38.584425,28,"workload_label",7,0.25,0,0.5,0.651162790697674,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:58:44.90649,29,"workload_label",7,0.5,0.5,0.5,0.622093023255814,2,0.125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond"
2025-12-19 15:58:51.258824,30,"workload_label",7,1,1,1,0.61046511627907,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:58:57.547933,31,"workload_label",7,1,1,1,0.598837209302326,32,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:59:03.736284,32,"workload_label",7,0,0,0,0.63953488372093,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond"
2025-12-19 15:59:09.984825,33,"workload_label",7,0.5,0.5,0.5,0.616279069767442,64,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eda_sd_precond;hrv_rmssd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 15:59:16.331524,34,"workload_label",7,0.25,0,0.5,0.651162790697674,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 15:59:22.62315,35,"workload_label",7,0.5,0.5,0.5,0.622093023255814,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 15:59:28.954978,36,"workload_label",7,1,1,1,0.604651162790698,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eda_pkrate_precond"
2025-12-19 15:59:35.253095,37,"workload_label",7,0.5,0.5,0.75,0.633720930232558,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 15:59:41.660175,38,"workload_label",7,0.75,0.8,1,0.627906976744186,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 15:59:48.015139,39,"workload_label",7,0.75,0.666666666666667,0.75,0.598837209302326,256,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 15:59:54.324778,40,"workload_label",7,0.5,0.5,0.75,0.627906976744186,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond"
2025-12-19 16:00:00.641254,41,"workload_label",7,1,1,1,0.61046511627907,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 16:00:07.017493,42,"workload_label",7,0,0,0,0.645348837209302,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond"
2025-12-19 16:00:13.337997,43,"workload_label",7,0.25,0.4,0.25,0.598837209302326,128,0.015625,7,"top7","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond"
2025-12-19 16:00:19.631849,44,"workload_label",7,0.75,0.8,1,0.633720930232558,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 16:00:25.973131,45,"workload_label",7,0.75,0.8,0.5,0.622093023255814,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 16:00:32.152897,47,"workload_label",7,0.25,0,0.5,0.616279069767442,32,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2025-12-19 16:00:38.493063,48,"workload_label",7,0.5,0.5,0.5,0.63953488372093,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond"
