timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 15:51:13.580644,1,"stress_label",7,8,0.03125,0.459302325581395,0.401162790697674,0.445736434108527,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.592906,1,"stress_label",7,16,0.03125,0.453488372093023,0.453488372093023,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.634317,1,"stress_label",7,32,0.03125,0.488372093023256,0.383720930232558,0.458139534883721,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.743247,1,"stress_label",7,64,0.03125,0.5,0.366279069767442,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.975582,1,"stress_label",7,128,0.03125,0.529069767441861,0.313953488372093,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:14.374734,1,"stress_label",7,256,0.03125,0.563953488372093,0.476744186046512,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.600044,1,"stress_label",7,2,0.0625,0.482558139534884,0.38953488372093,0.472868217054264,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.608501,1,"stress_label",7,4,0.0625,0.459302325581395,0.406976744186047,0.437209302325581,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.754967,1,"stress_label",7,8,0.0625,0.494186046511628,0.395348837209302,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:13.82586,1,"stress_label",7,16,0.0625,0.529069767441861,0.395348837209302,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.040592,1,"stress_label",7,32,0.0625,0.569767441860465,0.447674418604651,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.171336,1,"stress_label",7,64,0.0625,0.598837209302326,0.534883720930233,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.507281,1,"stress_label",7,128,0.0625,0.63953488372093,0.465116279069767,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.87401,1,"stress_label",7,256,0.0625,0.569767441860465,0.424418604651163,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:14.876111,1,"stress_label",7,2,0.125,0.517441860465116,0.412790697674419,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:14.935111,1,"stress_label",7,4,0.125,0.546511627906977,0.401162790697674,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:14.945045,1,"stress_label",7,8,0.125,0.558139534883721,0.459302325581395,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.158568,1,"stress_label",7,16,0.125,0.587209302325581,0.529069767441861,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.303606,1,"stress_label",7,32,0.125,0.569767441860465,0.436046511627907,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.366768,1,"stress_label",7,64,0.125,0.558139534883721,0.482558139534884,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.580001,1,"stress_label",7,128,0.125,0.523255813953488,0.47093023255814,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.772768,1,"stress_label",7,256,0.125,0.517441860465116,0.529069767441861,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.233914,1,"stress_label",7,2,0.03,0.494186046511628,0.372093023255814,0.49922480620155,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:15.624053,1,"stress_label",7,4,0.03,0.47093023255814,0.412790697674419,0.466666666666667,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.067668,1,"stress_label",7,8,0.03,0.441860465116279,0.290697674418605,0.429457364341085,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.17105,1,"stress_label",7,16,0.03,0.447674418604651,0.459302325581395,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.167601,1,"stress_label",7,32,0.03,0.488372093023256,0.348837209302326,0.458139534883721,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.367869,1,"stress_label",7,64,0.03,0.505813953488372,0.348837209302326,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.64734,1,"stress_label",7,128,0.03,0.523255813953488,0.453488372093023,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.964434,1,"stress_label",7,256,0.03,0.563953488372093,0.465116279069767,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.389787,1,"stress_label",7,2,0.06,0.476744186046512,0.395348837209302,0.465116279069767,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.454145,1,"stress_label",7,4,0.06,0.447674418604651,0.38953488372093,0.429457364341085,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.539036,1,"stress_label",7,8,0.06,0.494186046511628,0.372093023255814,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.688583,1,"stress_label",7,16,0.06,0.511627906976744,0.401162790697674,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:16.892222,1,"stress_label",7,32,0.06,0.569767441860465,0.418604651162791,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.01861,1,"stress_label",7,64,0.06,0.604651162790698,0.505813953488372,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.431889,1,"stress_label",7,128,0.06,0.633720930232558,0.47093023255814,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.722009,1,"stress_label",7,256,0.06,0.558139534883721,0.5,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.119127,1,"stress_label",7,2,0.1,0.488372093023256,0.424418604651163,0.464341085271318,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.250453,1,"stress_label",7,4,0.1,0.529069767441861,0.401162790697674,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.289445,1,"stress_label",7,8,0.1,0.534883720930233,0.406976744186047,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.460413,1,"stress_label",7,16,0.1,0.569767441860465,0.453488372093023,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.579372,1,"stress_label",7,32,0.1,0.598837209302326,0.581395348837209,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.702413,1,"stress_label",7,64,0.1,0.563953488372093,0.488372093023256,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:17.89448,1,"stress_label",7,128,0.1,0.558139534883721,0.488372093023256,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:18.014427,1,"stress_label",7,256,0.1,0.523255813953488,0.424418604651163,NA,7,"top7","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 15:51:19.440443,3,"stress_label",7,2,0.0078125,0.587209302325581,0.593023255813954,0.572868217054264,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.447811,3,"stress_label",7,4,0.0078125,0.616279069767442,0.63953488372093,0.590697674418605,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.423525,3,"stress_label",7,8,0.0078125,0.604651162790698,0.633720930232558,0.568992248062016,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.440576,3,"stress_label",7,16,0.0078125,0.569767441860465,0.61046511627907,0.548837209302326,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.435465,3,"stress_label",7,32,0.0078125,0.598837209302326,0.627906976744186,0.587596899224806,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.434651,3,"stress_label",7,64,0.0078125,0.598837209302326,0.587209302325581,0.590697674418605,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.48453,3,"stress_label",7,128,0.0078125,0.593023255813954,0.587209302325581,0.594573643410853,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.600153,3,"stress_label",7,256,0.0078125,0.604651162790698,0.575581395348837,0.60077519379845,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.450062,3,"stress_label",7,2,0.015625,0.61046511627907,0.627906976744186,0.593023255813953,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.448652,3,"stress_label",7,4,0.015625,0.61046511627907,0.627906976744186,0.576744186046512,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.455043,3,"stress_label",7,8,0.015625,0.575581395348837,0.598837209302326,0.558914728682171,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.449541,3,"stress_label",7,16,0.015625,0.581395348837209,0.587209302325581,0.576744186046512,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.445165,3,"stress_label",7,32,0.015625,0.587209302325581,0.581395348837209,0.590697674418605,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:19.489386,3,"stress_label",7,64,0.015625,0.587209302325581,0.563953488372093,0.578294573643411,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.768688,3,"stress_label",7,128,0.015625,0.546511627906977,0.5,0.551162790697674,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.924408,3,"stress_label",7,256,0.015625,0.5,0.395348837209302,0.491472868217054,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.61296,3,"stress_label",7,2,0.03125,0.581395348837209,0.604651162790698,0.556589147286822,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.586944,3,"stress_label",7,4,0.03125,0.569767441860465,0.587209302325581,NA,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.629103,3,"stress_label",7,8,0.03125,0.558139534883721,0.569767441860465,0.548837209302326,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.614225,3,"stress_label",7,16,0.03125,0.563953488372093,0.552325581395349,0.565116279069767,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.670793,3,"stress_label",7,32,0.03125,0.517441860465116,0.523255813953488,0.516279069767442,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.749351,3,"stress_label",7,64,0.03125,0.494186046511628,0.395348837209302,0.489147286821705,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.941431,3,"stress_label",7,128,0.03125,0.494186046511628,0.372093023255814,NA,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:21.185432,3,"stress_label",7,256,0.03125,0.494186046511628,0.38953488372093,NA,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.620845,3,"stress_label",7,2,0.0625,0.552325581395349,0.569767441860465,0.541085271317829,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.669545,3,"stress_label",7,4,0.0625,0.558139534883721,0.540697674418605,0.558139534883721,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.669713,3,"stress_label",7,8,0.0625,0.529069767441861,0.517441860465116,0.531782945736434,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:20.8279,3,"stress_label",7,16,0.0625,0.494186046511628,0.476744186046512,NA,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:21.917064,3,"stress_label",7,32,0.0625,0.523255813953488,0.552325581395349,NA,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:21.973792,3,"stress_label",7,64,0.0625,0.494186046511628,0.459302325581395,0.482945736434109,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:22.33937,3,"stress_label",7,128,0.0625,0.511627906976744,0.418604651162791,0.502325581395349,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 15:51:22.811236,3,"stress_label",7,256,0.0625,0.505813953488372,0.401162790697674,NA,7,"top7","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eda_pkrate_precond"
