outcome,moderator,feature,feature_display,n_subjects,n_obs,beta_feature,beta_interaction,se_feature,se_interaction,t_feature,t_interaction,p_feature,p_interaction,slope_low,slope_high,se_slope_high,t_slope_high,p_slope_high,p_interaction_fdr,sig
stress,workload_level,eeg_fm_theta_power_precond_Z,EEG FM Theta,44,176,-0.03454918984641302,0.38782386767795396,0.10345238281614226,0.18374018722993474,-0.3339622433619007,2.1107188009590216,0.7388866636987784,0.03643889254745106,-0.03454918984641302,0.35327467783154093,0.1453334498475631,2.430787118877881,0.015066063704772578,0.29151114037960846,
stress,workload_level,pupil_full_pupil_med_precond_Z,Pupil Dilation,44,173,0.3104835174486496,-0.26429964744139,0.12313818866747119,0.1535070860736705,2.5214234577308554,-1.721742326048378,0.012803090145100218,0.08723943276400112,0.3104835174486496,0.0461838700072596,0.08460139363338462,0.5458996362092426,0.5851349284487468,0.34895773105600447,
stress,workload_level,hrv_rmssd_precond_Z,HRV RMSSD,44,176,-0.08188246346207781,0.06518589331963298,0.055553149584434636,0.07900312279313487,-1.4739481752987835,0.8251052745132429,0.14263300784712338,0.4106426225822597,-0.08188246346207781,-0.016696570142444828,0.05507535862444073,-0.3031586277322107,0.7617689765275217,0.6570281961316156,
stress,workload_level,eda_tonic_mean_precond_Z,EDA Tonic,44,176,0.17859157484560179,0.11045294963573055,0.06951079441348343,0.13134784287555099,2.56926390142017,0.840919403148342,0.011198064967156978,0.40174798193667727,0.17859157484560179,0.28904452448133233,0.10833737170106805,2.6680038470832015,0.00763033843865832,0.6570281961316156,
stress,workload_level,eeg_p_alpha_power_precond_Z,EEG Parietal Alpha,44,176,0.3973535604116469,-0.264151522514843,0.2234841680992157,0.24286220952967566,1.7779942256815344,-1.0876600481663903,0.07752108449938079,0.2785082225684467,0.3973535604116469,0.1332020378968039,0.07591172026006854,1.7546966060110682,0.0793112168848324,0.6570281961316156,
stress,workload_level,hr_med_precond_Z,Heart Rate (Median BPM),44,176,0.27027958953356007,0.1070153741774631,0.08940371399393933,0.1934489421594493,3.023136036069847,0.5531969985612856,0.0029673897504752076,0.5809786888029389,0.27027958953356007,0.37729496371102317,0.16527142240735151,2.282880840591353,0.02243738835438166,0.7746382517372519,
stress,workload_level,eda_pkht_mean_precond_Z,EDA Peak Height,38,137,0.2952104758091343,-0.03829203733415595,0.15385706749325034,0.28007269723340444,1.9187319803952787,-0.13672177871106256,0.057515313980174364,0.8914741805888549,0.2952104758091343,0.25691843847497836,0.22289071467168042,1.1526655062927185,0.2490477046487502,0.8914741805888549,
stress,workload_level,eeg_f_beta_power_precond_Z,EEG Beta,44,176,0.11108165541388969,0.05795469567848912,0.10333076166380958,0.21394670590809828,1.075010515990368,0.2708837952540564,0.28414153904220585,0.7868510784962192,0.11108165541388969,0.1690363510923788,0.1798843322118704,0.9396946861013182,0.34737419165150113,0.8914741805888549,
