timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2026-06-13 04:16:24.65302,1,"stress_label",20,8,0.015625,0.516304347826087,0.434782608695652,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:25.762428,1,"stress_label",20,16,0.015625,0.505434782608696,0.347826086956522,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:26.9539,1,"stress_label",20,32,0.015625,0.451086956521739,0.434782608695652,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:28.291386,1,"stress_label",20,64,0.015625,0.440217391304348,0.402173913043478,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:29.815042,1,"stress_label",20,128,0.015625,0.467391304347826,0.391304347826087,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:31.363324,1,"stress_label",20,256,0.015625,0.478260869565217,0.548913043478261,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:32.497181,1,"stress_label",20,2,0.03125,0.467391304347826,0.445652173913043,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:33.909873,1,"stress_label",20,4,0.03125,0.494565217391304,0.440217391304348,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:35.335048,1,"stress_label",20,8,0.03125,0.46195652173913,0.402173913043478,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:36.890141,1,"stress_label",20,16,0.03125,0.456521739130435,0.375,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
