timestamp,fold,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2026-01-07 11:10:30.820105,"Fold1","stress_label",20,32,0.03125,0.526666666666667,0.477333333333333,0.517205374769335,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.829231,"Fold1","stress_label",20,64,0.03125,0.506666666666667,0.484444444444444,0.493149091366409,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.854842,"Fold1","stress_label",20,128,0.03125,0.506666666666667,0.474666666666667,0.493149091366409,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.857938,"Fold1","stress_label",20,256,0.03125,0.506666666666667,0.456,0.493149091366409,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.84074,"Fold1","stress_label",20,2,0.0625,0.473333333333333,0.544,0.486607672088616,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.8522,"Fold1","stress_label",20,4,0.0625,0.506666666666667,0.481777777777778,0.513910593910594,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.855153,"Fold1","stress_label",20,8,0.0625,0.513333333333333,0.482666666666667,0.504400311122634,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.87,"Fold1","stress_label",20,16,0.0625,0.506666666666667,0.478222222222222,0.501181920318036,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.868607,"Fold1","stress_label",20,32,0.0625,0.506666666666667,0.480888888888889,0.501181920318036,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.893757,"Fold1","stress_label",20,64,0.0625,0.506666666666667,0.483555555555556,0.501181920318036,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
