timestamp,fold,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2026-01-07 11:10:41.732699,"Fold1","workload_label",20,8,0.015625,0.506666666666667,0.504888888888889,0.531195445920304,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.747432,"Fold1","workload_label",20,16,0.015625,0.506666666666667,0.490666666666667,0.517647058823529,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.757218,"Fold1","workload_label",20,32,0.015625,0.486666666666667,0.484444444444444,0.488861024033438,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.777384,"Fold1","workload_label",20,64,0.015625,0.466666666666667,0.483555555555556,0.44948499776086,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.759565,"Fold1","workload_label",20,128,0.015625,0.48,0.485333333333333,0.463125798212005,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.761952,"Fold1","workload_label",20,256,0.015625,0.466666666666667,0.468444444444444,0.447427932858967,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.741745,"Fold1","workload_label",20,2,0.03125,0.533333333333333,0.544,0.543645717463849,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.764917,"Fold1","workload_label",20,4,0.03125,0.493333333333333,0.488888888888889,0.518382352941177,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.77301,"Fold1","workload_label",20,8,0.03125,0.473333333333333,0.480888888888889,0.474431908469728,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.79784,"Fold1","workload_label",20,16,0.03125,0.453333333333333,0.469333333333333,0.438795487049102,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
