timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 12:14:00.673429,1,"stress_label",5,2,0.0078125,0.558139534883721,0.523255813953488,0.531782945736434,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:01.437723,1,"stress_label",5,4,0.0078125,0.546511627906977,0.581395348837209,0.541860465116279,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:02.35786,1,"stress_label",5,8,0.0078125,0.546511627906977,0.558139534883721,0.551937984496124,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:03.06129,1,"stress_label",5,16,0.0078125,0.540697674418605,0.534883720930233,0.547286821705426,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:03.81524,1,"stress_label",5,32,0.0078125,0.552325581395349,0.552325581395349,0.555813953488372,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:04.551926,1,"stress_label",5,64,0.0078125,0.523255813953488,0.494186046511628,0.516279069767442,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:05.288573,1,"stress_label",5,128,0.0078125,0.488372093023256,0.511627906976744,0.458914728682171,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:06.091972,1,"stress_label",5,256,0.0078125,0.465116279069767,0.453488372093023,0.402325581395349,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:06.827337,1,"stress_label",5,2,0.015625,0.540697674418605,0.523255813953488,0.537984496124031,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:07.673347,1,"stress_label",5,4,0.015625,0.546511627906977,0.546511627906977,0.551937984496124,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:08.532276,1,"stress_label",5,8,0.015625,0.540697674418605,0.529069767441861,0.547286821705426,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:09.357104,1,"stress_label",5,16,0.015625,0.529069767441861,0.482558139534884,0.523255813953488,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:10.177595,1,"stress_label",5,32,0.015625,0.5,0.482558139534884,0.478294573643411,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:10.994387,1,"stress_label",5,64,0.015625,0.47093023255814,0.482558139534884,0.410077519379845,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:11.852889,1,"stress_label",5,128,0.015625,0.494186046511628,0.5,0.443410852713178,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:12.831997,1,"stress_label",5,256,0.015625,0.5,0.511627906976744,0.431782945736434,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:13.671937,1,"stress_label",5,2,0.03125,0.552325581395349,0.523255813953488,0.554263565891473,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2025-12-19 12:14:14.50558,1,"stress_label",5,4,0.03125,0.534883720930233,0.552325581395349,0.527906976744186,5,"top5","eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
