timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 03:09:49.862762,1,"workload_label",20,8,0.015625,0.546511627906977,0.575581395348837,0.531007751937985,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:50.798103,1,"workload_label",20,16,0.015625,0.529069767441861,0.581395348837209,0.513178294573643,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:51.822816,1,"workload_label",20,32,0.015625,0.563953488372093,0.546511627906977,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:52.955504,1,"workload_label",20,64,0.015625,0.540697674418605,0.5,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:54.183793,1,"workload_label",20,128,0.015625,0.552325581395349,0.441860465116279,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:55.421702,1,"workload_label",20,256,0.015625,0.534883720930233,0.441860465116279,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:56.332521,1,"workload_label",20,2,0.03125,0.569767441860465,0.622093023255814,0.558139534883721,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:57.289449,1,"workload_label",20,4,0.03125,0.558139534883721,0.569767441860465,0.527131782945736,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:58.532116,1,"workload_label",20,8,0.03125,0.540697674418605,0.558139534883721,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:09:59.805994,1,"workload_label",20,16,0.03125,0.529069767441861,0.511627906976744,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:01.122174,1,"workload_label",20,32,0.03125,0.529069767441861,0.412790697674419,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:02.388144,1,"workload_label",20,64,0.03125,0.523255813953488,0.447674418604651,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:03.721177,1,"workload_label",20,128,0.03125,0.523255813953488,0.459302325581395,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:05.070057,1,"workload_label",20,256,0.03125,0.523255813953488,0.482558139534884,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:06.297908,1,"workload_label",20,2,0.0625,0.569767441860465,0.558139534883721,0.552713178294574,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
