timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 16:12:26.76294,20,"workload_label",7,1,1,1,0.540697674418605,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_f_hbeta_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:12:33.009834,21,"workload_label",7,0.5,0.5,0.25,0.563953488372093,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_fl_specent_precond"
2025-12-19 16:12:39.415229,22,"workload_label",7,0.5,0.5,0.75,0.569767441860465,2,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:12:45.812692,23,"workload_label",7,0.5,0.5,0.5,0.563953488372093,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond"
2025-12-19 16:12:52.270129,24,"workload_label",7,1,1,1,0.558139534883721,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond"
2025-12-19 16:12:58.613063,25,"workload_label",7,0,0,0,0.587209302325581,2,0.0625,7,"top7","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_fr_hbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_tleft_alpha_power_precond"
2025-12-19 16:13:05.117571,26,"workload_label",7,0.5,NA,0,0.581395348837209,32,0.06,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:13:11.509255,27,"workload_label",7,0.5,0.5,0.5,0.546511627906977,2,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:13:17.946132,28,"workload_label",7,0.5,0.5,0.5,0.593023255813954,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond"
2025-12-19 16:13:24.406039,29,"workload_label",7,0.5,0.5,0.5,0.575581395348837,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_fm_beta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond"
2025-12-19 16:13:30.881567,30,"workload_label",7,0.5,0.5,0.75,0.558139534883721,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_pleft_halpha_power_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:13:37.480653,31,"workload_label",7,1,1,1,0.540697674418605,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:13:43.77396,32,"workload_label",7,0,0,0,0.598837209302326,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fl_beta_power_precond;eeg_tright_lbeta_power_precond;eeg_fm_specent_precond;eeg_tleft_alpha_power_precond;eeg_fr_theta_power_precond"
2025-12-19 16:13:50.077579,33,"workload_label",7,0.5,0.5,0.75,0.575581395348837,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_specent_precond"
2025-12-19 16:13:56.409009,34,"workload_label",7,0.5,0.5,0.5,0.569767441860465,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_tleft_alpha_power_precond"
2025-12-19 16:14:02.884945,35,"workload_label",7,0.25,0,0.5,0.593023255813954,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond"
2025-12-19 16:14:09.270461,36,"workload_label",7,0.5,0.5,0.75,0.569767441860465,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond"
2025-12-19 16:14:15.560481,37,"workload_label",7,0.5,0.5,0.75,0.558139534883721,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fr_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_fr_theta_power_precond"
2025-12-19 16:14:21.959004,38,"workload_label",7,0.75,0.666666666666667,0.5,0.558139534883721,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond"
2025-12-19 16:14:28.354318,39,"workload_label",7,1,1,1,0.563953488372093,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_f_hbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_specent_precond"
2025-12-19 16:14:34.67338,40,"workload_label",7,0.25,0.4,0.5,0.563953488372093,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:14:41.013519,41,"workload_label",7,1,1,1,0.540697674418605,4,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fm_beta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond"
2025-12-19 16:14:47.400656,42,"workload_label",7,0.25,0.4,0.25,0.587209302325581,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fr_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_tleft_alpha_power_precond"
2025-12-19 16:14:53.91525,43,"workload_label",7,0.25,0.4,0,0.569767441860465,4,0.03125,7,"top7","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond"
2025-12-19 16:15:00.415238,44,"workload_label",7,0.75,0.8,1,0.575581395348837,2,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond"
2025-12-19 16:15:06.79797,45,"workload_label",7,0.5,0.5,0.5,0.563953488372093,4,0.0625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_beta_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:15:13.258726,47,"workload_label",7,0.75,0.8,0.5,0.575581395348837,32,0.0078125,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:15:19.730488,48,"workload_label",7,0.25,0.4,0.5,0.581395348837209,2,0.015625,7,"top7","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_f_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_tleft_alpha_power_precond"
