timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 15:20:01.221819,1,"workload_label",3,0.25,0.4,0.5,0.645348837209302,32,0.03125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:06.632773,3,"workload_label",3,0.75,0.8,0.75,0.633720930232558,32,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:11.983064,4,"workload_label",3,0.5,0.5,0.25,0.633720930232558,128,0.03,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:17.462781,5,"workload_label",3,0.75,0.8,1,0.627906976744186,256,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:22.863523,6,"workload_label",3,0.75,0.8,1,0.63953488372093,4,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:28.330974,7,"workload_label",3,0.75,0.8,0.5,0.656976744186046,32,0.0078125,3,"top3","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:34.08326,9,"workload_label",3,0.5,0.5,0.75,0.645348837209302,128,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:39.640448,10,"workload_label",3,0.75,0.8,0.75,0.651162790697674,8,0.06,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:45.237958,11,"workload_label",3,0.5,0.666666666666667,0.75,0.63953488372093,128,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:50.992956,12,"workload_label",3,1,1,1,0.627906976744186,8,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:20:56.903826,13,"workload_label",3,0.75,0.8,1,0.633720930232558,128,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:02.759896,15,"workload_label",3,0.5,0.5,0.75,0.63953488372093,32,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:08.477526,16,"workload_label",3,0.5,0.5,0.5,0.63953488372093,2,0.1,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:14.188905,17,"workload_label",3,0.5,0.5,0.5,0.651162790697674,4,0.03125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:19.809544,18,"workload_label",3,0.5,0.5,0.5,0.651162790697674,32,0.03125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:25.195155,19,"workload_label",3,0.75,0.8,1,0.63953488372093,4,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:30.533418,20,"workload_label",3,1,1,1,0.622093023255814,32,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:35.990521,21,"workload_label",3,0.75,0.8,0.5,0.63953488372093,128,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:41.420423,22,"workload_label",3,0.75,0.8,1,0.627906976744186,256,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:46.857015,23,"workload_label",3,1,1,1,0.627906976744186,256,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:52.379077,24,"workload_label",3,0.75,0.8,0.5,0.63953488372093,128,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:21:58.026641,25,"workload_label",3,0.75,0.666666666666667,0.75,0.651162790697674,64,0.0625,3,"top3","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond"
2025-12-19 15:22:03.717256,26,"workload_label",3,0.75,0.666666666666667,0.5,0.651162790697674,32,0.0625,3,"top3","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond"
2025-12-19 15:22:09.411511,27,"workload_label",3,0.75,0.666666666666667,1,0.633720930232558,64,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:15.067993,28,"workload_label",3,0.25,0,0.25,0.656976744186046,128,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:20.861198,29,"workload_label",3,0.5,0.5,0.5,0.645348837209302,256,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:26.342811,30,"workload_label",3,0.75,0.8,1,0.633720930232558,256,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:31.985617,31,"workload_label",3,1,1,1,0.622093023255814,4,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:37.695669,32,"workload_label",3,0.25,0.4,0,0.627906976744186,64,0.0078125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:43.520361,33,"workload_label",3,0.5,0.5,0.5,0.645348837209302,2,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eda_sd_precond"
2025-12-19 15:22:49.09812,34,"workload_label",3,0.25,0,0,0.674418604651163,8,0.125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:22:54.897879,35,"workload_label",3,0.5,0.5,0.25,0.651162790697674,8,0.125,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:23:00.469231,36,"workload_label",3,1,1,1,0.627906976744186,16,0.1,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:23:06.086635,37,"workload_label",3,0.5,0.5,0.75,0.63953488372093,4,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:23:11.863421,38,"workload_label",3,0.75,0.8,1,0.627906976744186,32,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:23:17.587847,39,"workload_label",3,0.5,NA,0.75,0.63953488372093,256,0.0625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:23:23.472324,40,"workload_label",3,0.75,0.8,0.75,0.63953488372093,128,0.015625,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
2025-12-19 15:23:29.184502,41,"workload_label",3,1,1,1,0.633720930232558,16,0.06,3,"top3","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond"
