timestamp,test_pid,target,k,lambda,alpha,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
0.00657933224657568,0.75,0.482558139534884,0.47093023255814,0.464341085271318,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.00657933224657568,1,0.482558139534884,0.482558139534884,0.464341085271318,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0187381742286038,0,0.476744186046512,0.482558139534884,0.467441860465116,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0187381742286038,0.25,0.482558139534884,0.488372093023256,0.462790697674419,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0187381742286038,0.5,0.476744186046512,0.482558139534884,0.457364341085271,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0187381742286038,0.75,0.465116279069767,0.488372093023256,0.448062015503876,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0187381742286038,1,0.47093023255814,0.476744186046512,0.455813953488372,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0533669923120631,0,0.465116279069767,0.488372093023256,0.441860465116279,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0533669923120631,0.25,0.476744186046512,0.47093023255814,0.458914728682171,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
0.0533669923120631,0.5,0.459302325581395,0.430232558139535,0.429457364341085,2025-12-18 15:12:27.146006,1,"stress_label",20,20,"top20","eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_tleft_lbeta_power_precond;eeg_tright_halpha_power_precond;eeg_faa_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;hrv_rmssd_precond;hr_med_precond;hr_sd_precond;eda_med_precond;eda_sd_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond"
